Date,Adj Close,Close,High,Low,Open,Volume
,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS
2024-10-30,1758.7001953125,1838.800048828125,1869.449951171875,1835.300048828125,1861.0,1732047
2024-10-31,1689.1192626953125,1766.050048828125,1843.9000244140625,1756.550048828125,1840.0,3616088
2024-11-01,1680.8458251953125,1757.4000244140625,1781.300048828125,1751.0,1777.0,242223
2024-11-04,1686.154052734375,1762.949951171875,1782.0999755859375,1745.0,1763.0,2843690
2024-11-05,1696.2926025390625,1773.550048828125,1783.3499755859375,1761.5,1769.0,1818350
2024-11-06,1758.3175048828125,1838.4000244140625,1853.0,1783.0,1791.0999755859375,3477029
2024-11-07,1752.1484375,1831.949951171875,1862.550048828125,1814.199951171875,1850.050048828125,2173869
2024-11-08,1757.4566650390625,1837.5,1854.1500244140625,1828.050048828125,1838.949951171875,1521324
2024-11-11,1785.9586181640625,1867.300048828125,1874.0,1834.0,1846.699951171875,1679869
2024-11-12,1791.2666015625,1872.8499755859375,1892.949951171875,1864.449951171875,1891.0,2711052
2024-11-13,1783.5196533203125,1864.75,1879.5999755859375,1859.0999755859375,1866.0,1254074
2024-11-14,1777.97216796875,1858.949951171875,1897.0,1846.3499755859375,1872.0,2462563
2024-11-18,1755.0655517578125,1835.0,1865.050048828125,1815.0,1858.949951171875,2483933
2024-11-19,1741.2451171875,1820.550048828125,1865.0,1817.300048828125,1837.0,2354204
2024-11-21,1756.356689453125,1836.3499755859375,1839.550048828125,1820.199951171875,1835.0,1841245
2024-11-22,1815.7037353515625,1898.4000244140625,1902.0,1836.5,1846.3499755859375,2765950
2024-11-25,1809.2957763671875,1891.699951171875,1919.949951171875,1878.5,1919.0,6531524
2024-11-26,1816.8037109375,1899.550048828125,1914.949951171875,1889.1500244140625,1890.0999755859375,2079873
2024-11-27,1808.674072265625,1891.050048828125,1917.0,1887.0999755859375,1896.75,1631975
2024-11-28,1760.7086181640625,1840.9000244140625,1900.5,1835.0,1885.0999755859375,3631255
2024-11-29,1767.54736328125,1848.050048828125,1872.300048828125,1833.949951171875,1842.0,2482280
2024-12-02,1789.9757080078125,1871.5,1878.550048828125,1835.449951171875,1848.050048828125,2014744
2024-12-03,1808.3870849609375,1890.75,1896.300048828125,1872.050048828125,1884.0,2954648
2024-12-04,1814.9864501953125,1897.6500244140625,1911.0,1877.5999755859375,1882.0,3730643
2024-12-05,1840.188720703125,1924.0,1938.0999755859375,1884.0,1885.0,3881814
2024-12-06,1838.9453125,1922.699951171875,1939.3499755859375,1915.300048828125,1926.0,2250408
2024-12-09,1826.702880859375,1909.9000244140625,1926.050048828125,1901.0,1915.0,1379520
2024-12-10,1852.0006103515625,1936.3499755859375,1942.800048828125,1912.199951171875,1916.449951171875,2695207
2024-12-11,1846.7879638671875,1930.9000244140625,1934.800048828125,1916.0,1926.25,1387117
2024-12-12,1851.8572998046875,1936.199951171875,1949.0,1921.5,1924.949951171875,2306173
2024-12-13,1883.0369873046875,1968.800048828125,1975.0,1912.3499755859375,1939.0,2569918
2024-12-16,1869.2645263671875,1954.4000244140625,1980.0,1950.25,1970.8499755859375,1371189
2024-12-17,1865.6298828125,1950.5999755859375,1963.199951171875,1938.0,1945.300048828125,1987909
2024-12-18,1874.955078125,1960.3499755859375,1971.949951171875,1946.75,1949.0,3460812
2024-12-19,1849.9923095703125,1934.25,1946.199951171875,1910.0,1910.0,1916115
2024-12-20,1828.089599609375,1911.3499755859375,1957.6500244140625,1896.4000244140625,1954.5999755859375,3786921
2024-12-23,1820.103515625,1903.0,1939.4000244140625,1899.1500244140625,1918.5,2058339
2024-12-24,1814.31689453125,1896.949951171875,1923.6500244140625,1889.25,1908.5999755859375,1310301
2024-12-26,1817.9515380859375,1900.75,1908.9000244140625,1886.300048828125,1905.5999755859375,1065107
2024-12-27,1809.58251953125,1892.0,1902.9000244140625,1882.699951171875,1900.0,1328546
2024-12-30,1844.9229736328125,1928.949951171875,1968.949951171875,1865.6500244140625,1888.0,6262203
2024-12-31,1833.876220703125,1917.4000244140625,1927.800048828125,1878.550048828125,1915.199951171875,1968650
2025-01-01,1828.6634521484375,1911.949951171875,1936.949951171875,1907.9000244140625,1917.4000244140625,880695
2025-01-02,1886.2890625,1972.199951171875,1976.300048828125,1910.050048828125,1911.949951171875,3487645
2025-01-03,1861.85205078125,1946.6500244140625,1992.0999755859375,1941.0,1980.0,2853344
2025-01-06,1867.97314453125,1953.050048828125,1973.4000244140625,1930.0,1951.25,1789037
2025-01-07,1832.4415283203125,1915.9000244140625,1981.0,1908.9000244140625,1960.0,2494547
2025-01-08,1848.079345703125,1932.25,1938.5,1894.550048828125,1906.300048828125,2372138
2025-01-09,1850.51806640625,1934.800048828125,1944.449951171875,1920.0,1926.800048828125,2742139
2025-01-10,1908.1915283203125,1995.0999755859375,2002.3499755859375,1935.25,1936.0,4802079
2025-01-13,1902.7398681640625,1989.4000244140625,2012.199951171875,1965.4000244140625,1994.9000244140625,5694121
2025-01-14,1734.550048828125,1813.550048828125,1939.0,1797.75,1936.0999755859375,15819311
2025-01-15,1746.17041015625,1825.699951171875,1843.550048828125,1812.550048828125,1836.0,3350594
2025-01-16,1714.177734375,1792.25,1837.949951171875,1785.300048828125,1833.0,5362008
2025-01-17,1728.3319091796875,1788.9000244140625,1793.0999755859375,1750.050048828125,1773.0,2424374
2025-01-20,1735.384521484375,1796.199951171875,1799.0,1762.5999755859375,1790.0999755859375,3401004
2025-01-21,1741.374755859375,1802.4000244140625,1820.75,1791.4000244140625,1791.4000244140625,4005357
2025-01-22,1765.818115234375,1827.699951171875,1831.449951171875,1804.050048828125,1808.199951171875,3009261
2025-01-23,1745.8189697265625,1807.0,1828.949951171875,1804.199951171875,1817.050048828125,3750930
2025-01-24,1732.1480712890625,1792.8499755859375,1829.4000244140625,1791.0999755859375,1800.0,3171259
2025-01-27,1653.987060546875,1711.949951171875,1779.75,1707.300048828125,1775.0,4174844
2025-01-28,1635.9202880859375,1693.25,1730.5,1691.0,1711.949951171875,5079829
2025-01-29,1660.798583984375,1719.0,1724.0999755859375,1696.0,1696.0,3733620
2025-01-30,1655.09814453125,1713.0999755859375,1732.949951171875,1697.8499755859375,1722.0,2543744
2025-01-31,1667.0301513671875,1725.449951171875,1738.199951171875,1709.050048828125,1709.050048828125,2033832
2025-02-01,1636.64501953125,1694.0,1731.949951171875,1688.0,1726.0,569018
2025-02-03,1634.712646484375,1692.0,1700.5999755859375,1661.5,1665.0,2659929
2025-02-04,1673.889892578125,1732.550048828125,1735.9000244140625,1692.050048828125,1695.0999755859375,3647768
2025-02-05,1654.856689453125,1712.8499755859375,1746.800048828125,1710.0,1730.0,2681942
2025-02-06,1665.146240234375,1723.5,1728.449951171875,1712.8499755859375,1723.8499755859375,2057798
2025-02-07,1667.223388671875,1725.6500244140625,1731.0,1700.6500244140625,1723.1500244140625,2428098
2025-02-10,1675.1456298828125,1733.8499755859375,1740.0,1712.0999755859375,1723.949951171875,1823071
2025-02-11,1664.856201171875,1723.199951171875,1749.0,1715.0,1742.800048828125,1702553
2025-02-12,1659.1561279296875,1717.300048828125,1742.4000244140625,1699.1500244140625,1723.9000244140625,2214307
2025-02-13,1645.436767578125,1703.0999755859375,1729.949951171875,1700.25,1712.0,1838463
2025-02-14,1653.310791015625,1711.25,1723.4000244140625,1699.949951171875,1711.0,1460459
2025-02-17,1652.006591796875,1709.9000244140625,1720.1500244140625,1694.0999755859375,1711.25,1127023
2025-02-18,1667.078369140625,1725.5,1728.5,1701.25,1706.0,1511900
2025-02-19,1654.325439453125,1712.300048828125,1731.5999755859375,1703.449951171875,1723.199951171875,1294110
2025-02-20,1630.4134521484375,1687.550048828125,1714.550048828125,1683.550048828125,1705.199951171875,1681532
2025-02-21,1643.1180419921875,1700.699951171875,1704.1500244140625,1685.1500244140625,1690.0,1222563
2025-02-24,1588.3861083984375,1644.050048828125,1690.0,1637.5999755859375,1685.0,4455420
2025-02-25,1580.705322265625,1636.0999755859375,1651.949951171875,1631.25,1636.0,1951519
2025-02-27,1574.0389404296875,1629.199951171875,1660.0,1615.199951171875,1620.0,2266866
2025-02-28,1521.7222900390625,1575.050048828125,1614.949951171875,1562.449951171875,1612.0,4910121
2025-03-03,1519.162109375,1572.4000244140625,1603.4000244140625,1568.449951171875,1575.050048828125,1784684
2025-03-04,1483.51123046875,1535.5,1560.0,1523.0,1560.0,3246644
2025-03-05,1519.6934814453125,1572.949951171875,1581.4000244140625,1531.050048828125,1532.0,3112003
2025-03-06,1531.7701416015625,1585.449951171875,1594.699951171875,1575.1500244140625,1580.0,2011489
2025-03-07,1505.2012939453125,1557.949951171875,1587.0,1555.5999755859375,1582.6500244140625,2091986
2025-03-10,1496.84423828125,1549.300048828125,1572.449951171875,1547.0,1557.0,1855766
2025-03-11,1514.7659912109375,1567.8499755859375,1573.949951171875,1522.5999755859375,1529.949951171875,1846190
2025-03-12,1488.438720703125,1540.5999755859375,1565.0,1507.0999755859375,1556.0,3113860
2025-03-13,1482.786865234375,1534.75,1547.949951171875,1529.1500244140625,1540.5999755859375,1983351
2025-03-17,1492.834716796875,1545.1500244140625,1547.550048828125,1519.050048828125,1528.0,2029100
2025-03-18,1492.834716796875,1545.1500244140625,1545.1500244140625,1545.1500244140625,1545.1500244140625,0
2025-03-19,1492.158447265625,1544.449951171875,1561.3499755859375,1525.0999755859375,1558.5,4522829
2025-03-20,1509.1141357421875,1562.0,1582.0999755859375,1547.050048828125,1547.8499755859375,4608677
2025-03-21,1513.6549072265625,1566.699951171875,1592.050048828125,1521.5,1535.0999755859375,8109210
2025-03-24,1549.837158203125,1604.1500244140625,1610.9000244140625,1560.0,1591.0,2487843
2025-03-25,1569.884521484375,1624.9000244140625,1658.949951171875,1618.949951171875,1622.0,4906013
2025-03-26,1578.0968017578125,1633.4000244140625,1644.949951171875,1622.0,1624.9000244140625,3096513
2025-03-27,1574.956787109375,1630.1500244140625,1645.0,1613.550048828125,1625.6500244140625,3383080
2025-03-28,1538.5814208984375,1592.5,1625.550048828125,1581.5999755859375,1616.0999755859375,2211077
2025-04-01,1478.5357666015625,1530.3499755859375,1585.0,1526.0999755859375,1577.0,4126827
2025-04-02,1475.83056640625,1527.550048828125,1538.550048828125,1506.4000244140625,1515.0,3167863
2025-04-03,1420.3255615234375,1470.0999755859375,1500.0,1465.0,1500.0,3966161
2025-04-04,1373.9508056640625,1422.0999755859375,1456.199951171875,1419.0999755859375,1449.0,4421312
2025-04-07,1327.5760498046875,1374.0999755859375,1383.75,1302.75,1345.0,6484139
2025-04-08,1355.8355712890625,1403.3499755859375,1424.25,1372.0,1380.0,3938359
2025-04-09,1333.2763671875,1380.0,1388.699951171875,1357.050048828125,1380.6500244140625,3306801
2025-04-11,1343.4691162109375,1390.550048828125,1425.0,1360.0,1360.0,4859622
2025-04-15,1378.2017822265625,1426.5,1428.800048828125,1406.0,1420.0,3265147
2025-04-16,1383.225830078125,1431.699951171875,1436.0999755859375,1405.5,1415.0,2553111
2025-04-17,1389.3125,1438.0,1442.0999755859375,1384.0,1420.0,3549969
2025-04-21,1431.82275390625,1482.0,1499.0,1430.0,1435.0,2840104
2025-04-22,1429.7939453125,1479.9000244140625,1499.9000244140625,1464.5,1490.0,2608145
2025-04-23,1540.03076171875,1594.0,1600.0,1543.699951171875,1555.0,13293318
2025-04-24,1532.9779052734375,1586.699951171875,1603.300048828125,1576.0999755859375,1595.0,3193118
2025-04-25,1524.765625,1578.199951171875,1618.0,1568.0999755859375,1590.0,3800415
2025-04-28,1514.11328125,1549.300048828125,1569.4000244140625,1537.0999755859375,1565.0,2618810
2025-04-29,1533.36572265625,1569.0,1580.800048828125,1548.0999755859375,1555.0,2231069
2025-04-30,1531.89990234375,1567.5,1587.9000244140625,1554.0,1571.0,3682256
2025-05-02,1536.6885986328125,1572.4000244140625,1581.0,1557.0999755859375,1567.0,1370848
2025-05-05,1532.974853515625,1568.5999755859375,1597.699951171875,1563.300048828125,1580.0,1012225
2025-05-06,1543.2364501953125,1579.0999755859375,1583.800048828125,1565.0999755859375,1576.800048828125,2055057
2025-05-07,1527.7952880859375,1563.300048828125,1578.4000244140625,1545.0,1552.0,5469936
2025-05-08,1544.7999267578125,1580.699951171875,1598.0,1555.800048828125,1561.9000244140625,2789018
2025-05-09,1533.7567138671875,1569.4000244140625,1577.699951171875,1557.300048828125,1566.0,2035161
2025-05-12,1632.3651123046875,1670.300048828125,1675.0,1594.0,1598.800048828125,4028207
2025-05-13,1582.816650390625,1619.5999755859375,1688.0999755859375,1615.199951171875,1685.0,3118470
2025-05-14,1600.5054931640625,1637.699951171875,1642.300048828125,1617.0,1630.0,1569126
2025-05-15,1657.4815673828125,1696.0,1702.5999755859375,1625.0,1650.0,4961582
2025-05-16,1622.2012939453125,1659.9000244140625,1693.5,1658.0,1691.9000244140625,2586263
2025-05-19,1612.13525390625,1649.5999755859375,1664.0,1638.0999755859375,1661.0,1642018
2025-05-20,1601.0919189453125,1638.300048828125,1666.0,1636.4000244140625,1660.800048828125,2421580
2025-05-21,1614.480712890625,1652.0,1657.5,1628.4000244140625,1645.0,1420835
2025-05-22,1595.9122314453125,1633.0,1640.699951171875,1614.0,1638.4000244140625,2202093
2025-05-23,1610.7669677734375,1648.199951171875,1670.800048828125,1622.5,1633.0,1459454
2025-05-26,1635.5902099609375,1673.5999755859375,1675.800048828125,1645.5999755859375,1652.4000244140625,1078813
2025-05-27,1614.5784912109375,1652.0999755859375,1675.5,1641.5,1673.800048828125,2740015
2025-05-28,1619.6605224609375,1657.300048828125,1666.800048828125,1647.0,1664.0,1775441
2025-05-29,1626.8922119140625,1664.699951171875,1675.5,1655.5999755859375,1670.0,2374051
2025-05-30,1599.4305419921875,1636.5999755859375,1664.699951171875,1627.300048828125,1664.699951171875,4408910
2025-06-02,1594.4464111328125,1631.5,1635.199951171875,1605.699951171875,1625.0999755859375,1883100
